Customer_ID,Contract,Tenure_in_Months,Monthly_Charge,Total_Revenue,Churn_Risk_Score
52174-UTT,One Year,5,19.05,990.81,0.03821328818912072
97798-KER,One Year,32,25.0,1419.31,0.038170708641166534
23237-DEL,Two Year,22,0.0,7030.37,0.03816368458648897
28094-UTT,Two Year,19,60.25,4175.5,0.038161617606924235
27523-UTT,Two Year,4,84.0,6124.77,0.03803643791969253
45349-RAJ,Two Year,2,25.6,1102.17,0.0379970390795584
35717-JHA,Two Year,11,69.7,5409.17,0.03791135856508149
86443-MAH,Month-to-Month,10,25.25,2686.06,0.03790560084074166
67754-WES,Two Year,15,79.55,9054.5,0.03789734259830875
46192-KAR,Two Year,12,113.15,10009.7,0.03788021197887719
77645-WES,One Year,7,19.9,974.63,0.0378610457382959
78225-UTT,Two Year,32,89.05,6690.05,0.03779145462552528
51533-ODI,Two Year,4,50.95,3521.7,0.037790263238943154
49592-UTT,Two Year,4,74.1,5952.84,0.03766529840016079
79939-KAR,One Year,12,24.45,2157.11,0.037521097363532596
84954-GUJ,One Year,10,20.0,737.44,0.037521051698394516
42899-HAR,Two Year,14,92.3,7698.38,0.03750096659000152
84616-GUJ,One Year,3,19.45,3157.66,0.037356094570683236
59715-GUJ,One Year,36,19.35,651.75,0.03732200536165568
55601-MAD,Month-to-Month,11,20.55,1437.19,0.03726721455258722
31173-MAD,Two Year,7,20.2,891.32,0.03725534835655797
41283-UTT,Two Year,1,85.3,5607.3,0.037235827017934306
42786-UTT,Two Year,1,19.25,1620.7,0.03721089049530682
35811-UTT,One Year,36,19.3,730.11,0.03709018659556976
37997-TEL,Two Year,22,89.55,6864.29,0.03704483019158872
81327-JHA,One Year,3,19.6,1430.8,0.03699500791786619
26308-MAH,One Year,12,19.65,869.29,0.036929472148157005
68584-KAR,Two Year,36,114.05,10682.2,0.03691819154632239
63009-PUN,One Year,15,19.9,758.69,0.036904326595788864
63602-PUN,Two Year,2,59.5,4121.08,0.036874031817273376
44453-WES,Two Year,6,90.95,9939.97,0.036748012040185254
77562-KAR,Two Year,20,62.65,6858.48,0.036726495242835784
86548-UTT,Two Year,2,69.85,4643.11,0.03654511871315212
15822-JAM,Two Year,14,20.55,3046.13,0.036437449439731914
57200-UTT,Two Year,32,92.0,9902.27,0.03640293723488569
11450-HAR,Two Year,18,75.55,5106.64,0.036385942516032756
16782-CHH,Two Year,1,92.0,9701.28,0.03633505261666334
46972-ODI,Two Year,26,65.1,5283.91,0.03629973868184219
89514-HAR,Two Year,8,79.85,5669.11,0.03628413646359362
96907-UTT,Two Year,12,60.5,3607.48,0.03620057865457693
93296-UTT,One Year,12,19.8,387.7,0.03618290436774072
75573-CHH,Two Year,17,53.95,3888.65,0.03616287160497873
27535-BIH,Two Year,28,74.3,4534.0,0.03596440549005533
57456-PUN,One Year,18,26.8,823.55,0.03578734961907559
73949-MAH,One Year,14,19.1,3162.45,0.03571933485654706
53766-KAR,Two Year,35,25.95,4121.97,0.03569871591670027
63062-GUJ,One Year,2,20.75,1501.65,0.03568502051405754
21150-UTT,Two Year,26,59.7,4122.65,0.035674037438274374
68399-UTT,Two Year,11,70.45,5658.9,0.03567229383686091
98955-KAR,One Year,11,20.4,1384.45,0.03566931268644666
55153-MAH,Two Year,28,20.05,2293.5,0.03564373755750852
53719-HAR,Two Year,7,19.65,291.39,0.03560090547817929
22130-TAM,Two Year,7,70.85,5145.93,0.035592538030827035
19165-BIH,Two Year,26,86.45,5450.41,0.03554443441169289
46661-TEL,Two Year,31,19.65,674.11,0.035531024802144553
44155-HAR,Two Year,9,86.4,7164.15,0.03551028790767397
87646-TAM,Month-to-Month,17,26.2,3046.3,0.0354883604126814
49078-MAH,Two Year,25,87.1,5816.36,0.03543576261610712
91540-GUJ,Two Year,21,66.9,5537.69,0.03542160360059223
93717-GUJ,Two Year,33,88.15,7595.92,0.035414701507307654
23237-UTT,Two Year,8,20.5,1048.03,0.035394336193724306
55492-UTT,Month-to-Month,15,20.0,2808.75,0.035372025064465865
69664-ODI,Two Year,35,19.55,2563.71,0.035338232943589024
95731-HAR,One Year,1,26.4,856.75,0.03532301524037843
99510-BIH,Two Year,28,68.75,5775.24,0.03530929688409597
24317-UTT,Two Year,32,76.95,6175.95,0.03527174128335894
39538-RAJ,Two Year,28,89.4,8404.3,0.03527076870851786
67455-MAH,Two Year,14,75.7,5442.15,0.0351878490422267
25511-UTT,Two Year,18,19.95,487.14,0.03516796438572409
61700-RAJ,Two Year,36,65.7,6498.82,0.03514994095432272
85949-TAM,Two Year,14,113.8,9622.04,0.035132756173348385
42276-ODI,One Year,4,19.8,1645.5,0.03511848286448578
14844-KAR,Month-to-Month,33,20.0,1179.92,0.03497943341466971
12303-BIH,Two Year,14,88.55,9681.55,0.03493713311850055
43206-ASS,Two Year,18,69.4,6787.56,0.03478198609183269
97949-ODI,Two Year,20,20.1,600.3,0.03477310943264738
64865-KAR,Two Year,3,75.35,6486.1,0.034760706429872994
73060-MAH,Month-to-Month,16,20.35,1291.8,0.034678143676515866
24092-UTT,Two Year,36,115.75,11795.78,0.03453963240597504
38589-CHH,Two Year,2,59.8,4695.88,0.03446213750700499
54923-ODI,One Year,8,23.95,3386.4,0.03442286022139505
48692-GUJ,Two Year,12,60.8,3603.45,0.03438347828863079
98918-UTT,Two Year,28,91.25,9893.23,0.034249731618949064
98408-AND,Two Year,3,80.45,6819.97,0.03421307635167082
16071-HAR,Two Year,24,88.0,9160.58,0.034201952103467846
26376-KER,Two Year,4,25.65,1467.2,0.0340991742446054
98230-GUJ,One Year,13,20.1,448.55,0.03405905286007143
74254-BIH,Two Year,23,81.35,6177.21,0.03402797286977259
37038-PUN,One Year,7,20.0,2482.69,0.03389533596537079
87051-KER,Two Year,9,20.35,468.57,0.03387153784624646
13323-BIH,One Year,31,19.35,950.75,0.033853716261881876
41068-TAM,Two Year,11,73.5,7799.44,0.03384843312388277
44730-PUN,One Year,1,19.8,1811.34,0.03382952268041402
61369-WES,Two Year,35,115.8,10318.63,0.033821714664466734
18791-AND,Two Year,28,54.2,3623.95,0.03380092185080765
69134-WES,One Year,30,19.75,2342.81,0.03374691784370477
82754-MAH,Two Year,1,60.3,4109.0,0.03373914294013917
38309-KAR,One Year,15,19.95,4218.32,0.03367521576614465
12622-MAD,One Year,36,19.35,1897.5,0.03357683116078096
89280-UTT,Two Year,10,89.05,9443.68,0.033546842586270116
71906-KAR,One Year,4,19.2,1410.48,0.033423523536592885
81052-AND,Two Year,14,20.05,4565.37,0.033308925265682056
52889-BIH,Two Year,20,64.9,5504.71,0.033305371603623166
19668-AND,Two Year,3,69.25,6095.11,0.033242284759549046
25265-MAD,One Year,21,20.65,741.15,0.03323076411551304
65356-TAM,Two Year,10,74.5,7331.26,0.03300291229936362
64597-BIH,Two Year,14,83.3,6809.17,0.03292831819654762
56032-TAM,Two Year,8,80.6,6420.67,0.03288728950437729
83578-AND,Two Year,32,114.75,10576.5,0.03287602170862442
32778-KAR,Two Year,1,19.3,1010.82,0.03284838809915169
75992-UTT,One Year,12,19.4,687.18,0.03279415885839972
56235-UTT,Two Year,26,65.55,4807.45,0.03270228794336589
78521-AND,One Year,33,19.7,890.76,0.03254725289098042
12678-UTT,Two Year,2,25.0,789.97,0.03253725456582875
46189-MAH,One Year,6,19.8,870.95,0.03252657867101725
19891-KAR,One Year,4,20.45,1543.01,0.032508517791907936
71936-JHA,Two Year,8,24.2,785.93,0.03244764401915332
55786-PUN,Two Year,8,25.35,617.2,0.032437199786437526
18641-BIH,Two Year,1,90.8,7882.96,0.032355883250758
42678-JAM,Two Year,9,25.45,2241.93,0.03233599517893568
82253-ASS,Two Year,9,88.85,8962.18,0.03232962747477534
16623-WES,One Year,24,24.7,1900.67,0.032211372705263114
35779-ODI,One Year,36,24.75,2901.13,0.03219434486775079
87313-GUJ,Two Year,6,20.65,2879.08,0.032117153104485936
71162-TEL,One Year,28,20.55,1805.59,0.03209889817487223
97954-WES,Two Year,8,19.35,2641.98,0.031996498612467436
21784-JHA,One Year,1,20.05,850.98,0.031961573935056595
36357-PUN,Two Year,27,109.3,9874.22,0.031960622642358064
94009-TAM,Two Year,33,75.8,4582.21,0.03187864327805956
48037-TAM,Two Year,30,81.25,6070.8,0.031869576278734095
24214-JAM,Month-to-Month,11,20.45,1410.28,0.031813800170450976
47934-KAR,One Year,4,19.5,1633.66,0.031807098396620874
17233-AND,Two Year,23,84.3,8087.26,0.03179476746774483
22236-TEL,Two Year,8,61.35,5099.4,0.031777171265653055
15978-PUN,Two Year,29,89.85,9088.14,0.031772984344190874
77894-TAM,Two Year,4,66.85,5813.6,0.031769175155956716
48150-KAR,Two Year,29,25.05,983.65,0.03166281620766346
41064-PUN,Two Year,26,64.95,4576.0,0.031577878124802713
41662-PUN,One Year,12,20.55,815.4,0.03153076120231502
77859-KAR,Two Year,18,86.65,7046.32,0.031503324387766915
56858-KAR,Two Year,9,89.75,8544.3,0.03150024425342912
72044-HAR,Two Year,5,18.55,995.0,0.0314698291014146
14575-MAH,Two Year,1,20.15,188.46,0.03143979846402262
17341-TAM,Two Year,9,86.1,7893.65,0.03142828074755998
23612-UTT,Two Year,1,90.45,7807.8,0.03142821602174533
17974-JAM,Two Year,15,20.25,1940.99,0.03138088469187703
48146-KAR,Two Year,25,65.2,4784.45,0.0312950679617448
41279-GUJ,Two Year,9,65.65,4894.56,0.03128667610578504
28160-MAH,Two Year,18,111.95,10915.85,0.03124620767742715
55735-PUN,Two Year,28,79.7,6328.5,0.031223666943981
95430-JAM,Two Year,19,63.7,4464.8,0.031189856128596448
17908-RAJ,Two Year,13,19.6,964.15,0.03114119934720715
69272-TAM,One Year,7,20.85,1857.37,0.03103387410905458
31583-UTT,Two Year,6,19.7,478.27,0.030970355394541987
19443-KAR,Two Year,14,81.5,5776.81,0.03084538107422039
96129-TAM,Two Year,12,81.85,6366.73,0.030797015220928193
82811-HAR,One Year,18,20.45,3330.32,0.030728112897148083
12255-KER,One Year,2,20.35,4331.48,0.030720341286738055
15018-TAM,Two Year,34,89.9,8358.61,0.030661784017333098
36375-GUJ,Two Year,2,73.85,4527.05,0.03059949398886122
46547-GUJ,Two Year,15,74.4,5880.19,0.03058231744114605
73121-RAJ,One Year,2,19.15,908.9,0.03050804435321518
35049-GUJ,Two Year,20,85.75,8397.48,0.030507222761077486
24529-TAM,Two Year,7,25.15,1875.55,0.03048857595976326
68438-MAH,Two Year,19,85.0,6164.79,0.03044100932709706
59955-TAM,Two Year,34,85.35,7171.83,0.030425631839830145
74548-MAH,Two Year,6,81.0,5946.56,0.03042116618939851
83082-ODI,Two Year,13,20.05,829.28,0.0303651517134531
29938-TEL,Two Year,34,19.85,2995.3,0.0303078886781757
72562-TAM,Two Year,21,24.65,2043.75,0.03027957106331918
72196-PUD,Two Year,32,25.75,485.8,0.030273468492224728
74204-KER,Two Year,7,20.0,400.5,0.030266329942477275
91755-HAR,Two Year,21,74.05,5642.79,0.030252823208743816
54470-MAD,One Year,16,20.4,785.58,0.03014391594657169
77594-AND,Two Year,15,74.2,6250.6,0.030010583492266475
27812-MAD,One Year,5,20.25,1419.19,0.029966320974347836
13912-UTT,One Year,34,19.5,3019.0,0.02996488085118046
74233-TAM,One Year,6,20.45,670.87,0.029918598191243304
84829-TEL,Two Year,20,90.4,6921.52,0.029859842618766504
87873-BIH,Two Year,28,90.35,7633.07,0.029815750228026777
91073-KER,Two Year,30,55.45,4179.2,0.029796128180357033
15712-RAJ,One Year,34,20.35,1035.55,0.029771949703443306
78614-KER,Two Year,26,58.65,4145.25,0.02976487672282517
89279-ODI,Two Year,11,79.35,7938.85,0.02975994765486252
12592-AND,Two Year,2,19.3,4708.8,0.029751564329662087
39190-WES,Two Year,25,0.0,1713.68,0.029717099094445334
96673-TAM,Two Year,21,84.4,6474.45,0.029692584069815606
93499-AND,Month-to-Month,23,25.75,1749.15,0.029676235423884787
53518-BIH,Two Year,12,0.0,6739.16,0.02960698028250602
83086-MAH,Two Year,20,25.6,2864.53,0.029490231754547777
63682-JHA,Two Year,21,19.55,3733.59,0.029460705554923906
53637-KER,One Year,11,20.65,1346.9,0.029452555056469196
29152-AND,One Year,13,19.3,1065.15,0.029441499381842106
28713-MAD,Two Year,9,90.55,9200.46,0.02939664055603504
21981-TAM,Two Year,4,19.95,1770.29,0.029386135614150048
51717-TAM,One Year,24,20.3,703.02,0.029354716852411
83796-UTT,Two Year,10,74.55,7003.13,0.029317887700633764
83612-TAM,Two Year,24,65.85,5873.11,0.029277575914633824
58178-ODI,Two Year,31,84.35,5244.05,0.029262307052075495
91995-AND,Two Year,16,80.3,6969.77,0.029247341686988507
72719-WES,Two Year,18,87.95,7008.61,0.029231727571150792
85731-MAH,Two Year,14,68.15,6055.02,0.0291888599848478
15382-GUJ,Two Year,19,63.9,3334.95,0.029119449623134782
98260-BIH,Two Year,7,91.7,7488.9,0.02899089980733478
35972-UTT,Two Year,11,90.15,6412.05,0.028979244245539704
21398-JAM,Two Year,9,24.1,2515.01,0.02876101164700057
66148-AND,Two Year,7,73.0,6922.64,0.028670943323972183
93793-JHA,Two Year,34,19.95,736.4,0.02865386682359051
26836-HAR,One Year,7,20.65,1934.6,0.028639179592560134
12390-KAR,Two Year,12,66.5,5204.47,0.028606396295070523
82890-DEL,Two Year,3,59.75,3624.35,0.028577143866786874
45226-UTT,Two Year,12,19.35,2309.16,0.02855097434422258
78693-KER,Two Year,14,19.65,825.36,0.02851469823140888
49835-TEL,Two Year,7,71.6,6537.77,0.028380771618751032
59749-TAM,Two Year,26,25.7,572.6,0.028259547816718154
88500-MAH,Two Year,27,65.5,4919.7,0.028248290322626584
89492-PUN,One Year,27,19.75,2025.75,0.028192596665213898
38271-PUN,One Year,16,20.25,736.48,0.02813906922560823
54433-GUJ,Two Year,11,90.6,8959.69,0.02813829695751412
43243-KER,Two Year,1,90.65,9594.77,0.02812162596038286
93501-MAH,Two Year,36,19.35,669.25,0.028100644691324395
36995-TAM,Two Year,33,20.15,1111.53,0.02807183636172462
53266-TAM,Two Year,4,24.85,1803.26,0.02806447874728572
98497-AND,Two Year,3,20.5,2654.36,0.028007677150547607
96899-PUN,Two Year,6,78.85,8615.07,0.02799108059407657
43349-BIH,Two Year,28,89.85,8491.47,0.027966347556196987
16754-MAH,Two Year,2,19.9,614.9,0.027894829321603407
96039-KER,Two Year,5,85.9,6097.56,0.027876911621727878
29339-BIH,Two Year,9,19.75,397.18,0.027852641295367
68432-MAD,One Year,27,19.65,1163.98,0.027838679855851634
13778-MAD,One Year,9,24.55,2308.39,0.027838351555846266
11802-TAM,Two Year,8,25.55,3064.16,0.02778776108132171
18220-JHA,Two Year,19,25.5,1178.43,0.027780506865267292
92871-JHA,Two Year,9,24.05,3476.22,0.027759778769563995
25446-HAR,Two Year,8,19.7,415.79,0.02767717500968285
37016-JAM,Two Year,18,20.4,1008.36,0.02765713971084118
99033-TAM,One Year,32,19.65,624.0,0.02755757981915784
77535-PUN,Two Year,21,20.4,967.15,0.02755129941980292
14730-UTT,Two Year,3,26.25,722.06,0.027389839858625836
15658-RAJ,Two Year,33,63.8,4684.3,0.027302750601672407
31983-HAR,Two Year,14,65.65,4724.5,0.02725562232730655
71687-KER,One Year,12,20.5,2070.65,0.027217804711561436
17155-UTT,One Year,11,24.35,1789.86,0.02706916601451209
36120-ODI,Two Year,30,64.8,4719.75,0.02699809713923918
61123-BIH,Two Year,3,89.25,5006.0,0.026838054109201467
59763-DEL,Two Year,3,19.65,2397.58,0.02681161556810291
24910-RAJ,Two Year,7,20.55,4158.31,0.02680443278354411
42012-UTT,Two Year,2,19.7,4045.81,0.026779143144809284
74852-WES,One Year,11,23.3,2929.23,0.026719016999065495
41271-BIH,Two Year,25,74.8,5895.4,0.02666346450993338
82997-GUJ,Two Year,14,68.75,5801.87,0.026596913349749455
41682-KAR,One Year,10,20.35,3062.08,0.02656412577935904
59731-HAR,Two Year,9,0.0,7035.42,0.02650059137579511
65974-TAM,Two Year,2,92.2,7781.35,0.0264820494549018
66335-UTT,Two Year,2,20.85,631.41,0.026469390137979526
22915-MAH,Two Year,23,56.6,3789.2,0.02634339386419695
31244-TAM,One Year,31,19.5,980.15,0.026335494850782987
64312-ASS,Two Year,35,19.75,2040.42,0.02632535377822929
68533-AND,Two Year,36,85.5,6152.38,0.026249099262802753
63464-ODI,One Year,20,19.6,1563.82,0.02619935012269336
57810-WES,Two Year,15,86.4,5987.33,0.026059425830634187
15026-ODI,One Year,31,25.45,2774.68,0.026058142370089514
35047-KAR,Two Year,3,19.7,2893.18,0.026002175053430176
75356-TEL,Month-to-Month,33,19.7,1917.28,0.02582262427101014
91875-WES,One Year,33,20.5,1091.02,0.02576791086542297
37765-TAM,Month-to-Month,16,20.75,1367.1,0.02575428550869989
61585-TEL,One Year,33,20.95,1122.15,0.025664097856536436
61750-BIH,One Year,35,21.05,1666.99,0.02563125359310824
26259-RAJ,One Year,9,20.1,2100.58,0.025600851046107945
43293-UTT,Two Year,11,82.85,7652.57,0.025523794071984404
16806-RAJ,Two Year,2,55.65,3880.05,0.025492521158813904
21355-TEL,One Year,15,19.65,1009.14,0.0254626303554376
57527-TAM,One Year,12,19.1,3712.51,0.025454180577606206
16051-AND,Two Year,12,25.25,671.88,0.02544026147523925
39318-UTT,Two Year,8,20.0,1404.86,0.025413567574799036
22755-MAH,Two Year,33,90.3,7502.71,0.025406327891838956
89304-UTT,One Year,3,21.1,1558.72,0.025396332579626146
62607-HAR,Two Year,6,18.95,848.72,0.025369436463529117
88110-HAR,One Year,10,20.1,1074.6,0.0253458162511048
96782-MAH,One Year,23,0.0,1012.11,0.02534379759679757
21717-BIH,Two Year,15,75.85,6365.68,0.02511735571192417
34615-UTT,One Year,25,19.05,2217.57,0.02510824259965253
16874-UTT,Two Year,6,21.0,3328.35,0.025083572468864092
85803-BIH,One Year,24,19.8,593.97,0.025035441784393233
84241-KAR,Two Year,27,82.45,6747.08,0.025029871912541225
34320-JAM,One Year,12,20.15,1245.49,0.025005968956895736
78315-TAM,Two Year,4,85.9,6893.39,0.024989541226833667
62683-UTT,One Year,20,20.55,2861.91,0.02488480306744219
83193-CHH,Two Year,26,78.45,6821.29,0.024860656256823523
66867-WES,Two Year,24,84.45,8557.42,0.02481625299090908
95984-KAR,One Year,17,24.45,2697.31,0.024815706224735404
11359-AND,Two Year,6,20.5,726.39,0.02476658569303987
82482-MAD,Two Year,34,20.05,748.63,0.024709381047221066
89011-TAM,Two Year,3,0.0,1924.26,0.02467075795440626
28720-MAD,Two Year,22,19.1,4172.69,0.02466423012241673
63987-UTT,Two Year,30,56.4,3948.45,0.024632186617273587
69197-UTT,Two Year,20,25.3,4303.59,0.024607447407267564
59719-MAH,One Year,32,20.85,4721.97,0.024562390426004044
32458-MAD,Two Year,9,64.95,4594.46,0.02449766050302784
59961-UTT,Two Year,3,80.85,6534.59,0.02446062474662141
56177-KAR,Two Year,11,67.8,5922.09,0.024432340236939944
81727-TAM,One Year,8,24.5,976.7,0.024422532439920507
73410-ASS,Two Year,16,19.75,1739.03,0.024417114230993728
74471-AND,One Year,31,20.05,846.6,0.024322366409774688
38403-KAR,Two Year,19,25.1,1125.96,0.024243581998488417
44303-TAM,Two Year,28,84.7,9216.43,0.02419963528015506
32779-TAM,One Year,10,20.05,824.96,0.02417458678196794
25556-MAH,Two Year,2,20.0,289.38,0.024049081773925753
98162-TEL,Two Year,7,85.45,7650.83,0.02404248468688579
69976-KAR,Two Year,29,25.25,2080.39,0.024025994314734213
53647-TAM,Two Year,11,66.75,6388.94,0.02394815100546099
57226-JAM,One Year,18,20.1,1634.26,0.023914988802369197
56856-AND,Two Year,22,24.9,3553.25,0.02388461184923044
79098-TAM,One Year,31,0.0,1018.5,0.023844958134639622
57489-UTT,Two Year,2,25.2,3819.22,0.023832869959206474
76135-MAH,Two Year,15,91.05,6968.25,0.0237822826103107
85886-RAJ,One Year,11,20.05,2182.45,0.023753953492984196
98651-AND,Two Year,16,20.05,477.4,0.023742800793226878
89686-TAM,Two Year,6,25.3,4216.65,0.023596785302520042
43786-WES,One Year,13,19.35,2674.99,0.02357638865915771
87849-AND,Two Year,6,18.95,2323.86,0.023447039115391276
91007-MAH,Two Year,5,20.35,1167.59,0.023417530797211605
98468-AND,Two Year,7,23.85,789.18,0.023386953325896485
69379-UTT,Two Year,15,0.0,4669.6,0.023376575859765897
69960-WES,Two Year,2,26.1,4660.65,0.023369100014748
63347-TEL,Two Year,4,86.85,6981.61,0.023283420830280274
41718-RAJ,One Year,35,20.5,917.38,0.02326650872275703
12882-PUN,Two Year,13,25.4,2095.9,0.023206218586468267
74092-TAM,One Year,34,19.95,1377.82,0.023176182183265892
23138-ASS,One Year,29,19.9,690.05,0.0231468372159634
91754-DEL,Two Year,2,19.4,990.99,0.023133180752401842
11179-MAH,Two Year,12,84.4,6188.69,0.023088121730590442
83239-MAH,Two Year,30,19.1,1989.3,0.02306757725016915
58581-TAM,Two Year,7,68.4,6004.47,0.02306010884805138
26069-AND,One Year,17,19.55,1001.99,0.02299764624996252
77862-TAM,Two Year,6,19.55,1519.83,0.022981481197065015
15559-MAH,Two Year,4,19.8,1029.87,0.022850473669324682
85953-UTT,Two Year,12,19.35,975.9,0.022824743694191383
23061-UTT,Two Year,7,20.35,2685.55,0.022805211204937958
41170-UTT,One Year,5,19.7,1362.15,0.022805011260200736
24868-ODI,Two Year,30,19.25,2524.05,0.02279753091890233
19122-KAR,One Year,23,19.85,1626.33,0.022701030283652255
79427-BIH,Two Year,1,59.85,3590.2,0.022643211641582645
25260-TAM,Two Year,32,20.05,1517.41,0.02257130475007754
88214-GUJ,One Year,30,19.55,2728.74,0.02253585777638226
53498-TAM,One Year,18,19.6,805.15,0.022513955881300462
29121-KAR,One Year,9,19.9,1514.05,0.02247371537710043
46487-KAR,Two Year,1,89.7,8769.3,0.022426116756886695
55767-RAJ,One Year,17,18.85,2693.85,0.022407147980311994
76083-KAR,Two Year,10,69.95,5393.03,0.02237710821307217
63113-ASS,One Year,20,26.3,3287.07,0.022283780600770877
88203-ASS,Two Year,36,0.0,3647.26,0.02225787189504914
35094-GUJ,Two Year,5,25.25,3116.55,0.022194344160373327
97666-KER,Two Year,5,20.65,1221.93,0.022186781135036693
33021-HAR,Two Year,6,89.4,6574.55,0.022136034550540393
52367-BIH,One Year,4,20.25,1317.65,0.022061109274228354
43800-KAR,One Year,2,20.35,2287.95,0.022057307450838545
36349-AND,Two Year,2,19.3,2701.33,0.022056197819880108
68805-MAD,Two Year,7,19.95,2338.19,0.02184843675018548
76321-GUJ,Two Year,25,19.75,2353.31,0.021679501691978895
71985-UTT,One Year,26,20.05,2222.52,0.021653703761630935
27622-PUN,Two Year,36,25.05,1546.89,0.021578995017158452
46640-RAJ,Two Year,11,21.0,1904.15,0.021575805824134042
76925-ASS,Two Year,12,20.0,1223.99,0.021528299837950682
59601-HAR,Two Year,6,19.85,353.6,0.021504304989657424
28293-JAM,Two Year,9,64.55,4458.84,0.021477556103494184
62577-MAH,Two Year,14,86.45,8130.7,0.02145092764755594
71464-GUJ,One Year,20,19.6,2158.46,0.021332123514026444
73469-MAH,One Year,12,19.1,2503.63,0.02125078026314837
41188-UTT,Two Year,7,19.55,814.29,0.021193204845866117
76099-AND,One Year,29,19.6,1395.33,0.021185513687746675
34042-WES,One Year,19,21.2,3961.93,0.021170371726098147
64127-KAR,One Year,12,19.55,2860.46,0.021063458459662322
51326-MAD,Two Year,21,21.45,1307.45,0.021054066381753455
29509-KER,Two Year,7,19.7,1182.39,0.020994324767386496
56709-AND,One Year,32,25.7,4541.99,0.02098239160740833
24131-AND,One Year,18,20.95,1668.74,0.020965790217915475
29079-ODI,Two Year,2,24.0,1848.58,0.020962312942580216
63359-JAM,One Year,12,20.6,1819.51,0.020851918080833625
75965-MAD,Two Year,16,19.15,2706.78,0.02083707926876535
68691-UTT,One Year,10,19.6,872.62,0.020823666490761415
91745-UTT,One Year,32,19.55,2108.63,0.020803328025071986
26506-UTT,One Year,15,19.95,1256.3,0.020677284688365334
27676-AND,One Year,27,19.8,728.1,0.020651998439011644
22665-UTT,Two Year,16,19.4,2609.25,0.020651517981046273
61417-KAR,Two Year,8,67.95,6409.25,0.0206445634452307
23044-AND,Two Year,4,0.0,1287.7,0.020631590742982667
33079-GUJ,Two Year,34,20.4,779.25,0.02063116523417494
28167-UTT,Two Year,23,20.25,334.1,0.020541358793055534
87630-MAD,Two Year,34,0.0,2501.72,0.020527849247249607
12305-AND,One Year,22,20.35,895.83,0.02051934980960062
11765-PUD,Two Year,36,19.5,3549.69,0.020478574687098655
44055-WES,One Year,25,19.8,2476.98,0.020442481907527225
21795-MAH,Two Year,7,19.55,1858.39,0.020440179111251646
15714-KAR,Two Year,24,61.2,4390.25,0.020438228537835126
55991-RAJ,One Year,25,19.15,2521.6,0.020423582214877486
29754-UTT,One Year,22,20.35,952.35,0.02040706876317888
47731-TAM,One Year,6,24.6,1728.57,0.020250564755199846
66926-HAR,One Year,6,24.85,2301.31,0.02022124082312893
13977-GUJ,One Year,22,19.95,1533.46,0.02021218747441681
24566-AND,Two Year,33,19.4,869.24,0.020162138593014807
79804-UTT,Two Year,3,24.55,2867.65,0.020133875455397236
14903-ASS,Two Year,29,19.9,2890.54,0.020132613334460536
26895-UTT,Two Year,7,19.35,930.41,0.02006879820028585
83296-AND,Two Year,4,19.45,2171.57,0.02000527909062238
42538-PUN,Two Year,12,25.0,3038.01,0.01984966690142108
44370-AND,Two Year,15,19.95,3651.48,0.01983448694430733
57677-GUJ,Two Year,16,25.6,1216.07,0.019671379353439943
27021-TEL,One Year,36,19.5,1177.95,0.01958218376922323
12437-TAM,Two Year,20,20.5,1620.52,0.01952019512628922
32874-WES,One Year,34,20.1,1537.7,0.019509981604084303
25748-KER,Two Year,20,90.8,7107.29,0.019471980295198324
33718-MAH,Two Year,3,80.1,6364.27,0.019465039597266066
58113-TAM,Two Year,1,19.2,2333.69,0.019417480348858974
65934-TAM,Two Year,4,25.45,4033.88,0.019396969842361358
79045-RAJ,Two Year,30,65.1,4754.3,0.019365062554685234
24871-BIH,One Year,26,20.0,1002.36,0.019302676094294403
26447-BIH,Two Year,1,20.15,897.75,0.019282436917463248
54732-JHA,Two Year,7,25.55,4518.74,0.019258545081658182
84496-RAJ,One Year,9,26.05,4049.5,0.01920213011984803
42047-TAM,Two Year,1,20.0,1864.25,0.019147170379098966
63419-KAR,Two Year,34,25.7,2030.6,0.019137401755550374
18585-WES,One Year,15,19.55,1242.7,0.019126646204649524
62820-DEL,Two Year,33,20.1,1027.94,0.019122565761534607
21834-CHH,Two Year,2,24.5,1720.99,0.019039750989248868
88551-UTT,Two Year,27,24.05,2063.65,0.019036941338727353
66631-HAR,One Year,27,20.35,3121.37,0.019032827103283353
86974-PUN,Two Year,3,23.9,3751.61,0.019012791919433683
46653-PUN,Two Year,3,90.05,6842.43,0.019004957252050324
41649-MAD,Two Year,11,19.85,1681.06,0.018991147968801123
94569-UTT,Two Year,3,19.75,2861.0,0.018971692245900285
37704-PUN,One Year,28,20.25,1215.27,0.018967593068313384
93687-TEL,Two Year,3,20.3,3356.67,0.01892386328607786
24040-MAH,Two Year,6,25.3,3960.5,0.01890318909200015
18804-PUN,Two Year,20,0.0,2779.08,0.01889918243515389
49889-HAR,Two Year,11,20.65,1982.16,0.018842672673085648
16364-TEL,Two Year,12,20.45,2209.21,0.018739557836157234
86994-ODI,Two Year,24,19.55,725.56,0.01871336612374107
98023-TEL,One Year,30,24.95,1377.5,0.018706573755183427
53787-KER,Two Year,8,91.3,6566.64,0.018633763962441822
89180-TAM,Two Year,10,19.6,743.41,0.018602353981342478
53666-HAR,One Year,24,19.4,2916.88,0.018587025170823487
